127.0.0.1 - - [28/Jun/2021:20:19:54 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:18 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36828
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:18 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1639
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:18 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 520714
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:19 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:19 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:19 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 109630
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:22 -0300] "GET /ProjetoTrilhaWeb/pages/admin/product/ HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:22 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 10289
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:22 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [28/Jun/2021:21:52:22 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 84
